timestamp,price,demand,temp_air,pv_power,pv_power_forecast_1h,pv_power_forecast_2h,pv_power_forecast_24h,pv_power_basic
2023-04-15 21:55:00+00:00,63.79932,1095.76,11.0,0.045,3.226,5.29,0.013,7177.311990191742
2023-04-15 22:00:00+00:00,65.11699,1062.24,12.0,1.181,3.318,7.454,1.037,145527.90239545438
2023-04-15 22:05:00+00:00,84.37704,1079.77,12.0,1.181,3.318,7.454,1.037,145527.90239545438
2023-04-15 22:10:00+00:00,85.90684,1019.12,12.0,1.181,3.318,7.454,1.037,145527.90239545438
2023-04-15 22:15:00+00:00,59.73311,1014.83,12.0,1.181,3.318,7.454,1.037,145527.90239545438
2023-04-15 22:20:00+00:00,45.99263,1001.1,12.0,1.181,3.318,7.454,1.037,145527.90239545438
2023-04-15 22:25:00+00:00,59.49877,973.9,12.0,1.181,3.318,7.454,1.037,145527.90239545438
2023-04-15 22:30:00+00:00,59.93149,975.78,12.7,1.286,4.967,8.607,2.648,319407.28188306146
2023-04-15 22:35:00+00:00,60.22109,961.21,12.7,1.286,4.967,8.607,2.648,319407.28188306146
2023-04-15 22:40:00+00:00,59.92933,930.59,12.7,1.286,4.967,8.607,2.648,319407.28188306146
2023-04-15 22:45:00+00:00,31.34845,928.2,12.7,1.286,4.967,8.607,2.648,319407.28188306146
2023-04-15 22:50:00+00:00,55.10517,899.13,12.7,1.286,4.967,8.607,2.648,319407.28188306146
2023-04-15 22:55:00+00:00,29.76181,861.93,12.7,1.286,4.967,8.607,2.648,319407.28188306146
2023-04-15 23:00:00+00:00,29.557,826.7,14.1,4.771,5.822,9.458,4.204,546103.3751238942
2023-04-15 23:05:00+00:00,75.12004,849.18,14.1,4.771,5.822,9.458,4.204,546103.3751238942
2023-04-15 23:10:00+00:00,37.18322,842.27,14.1,4.771,5.822,9.458,4.204,546103.3751238942
2023-04-15 23:15:00+00:00,20.85187,803.13,14.1,4.771,5.822,9.458,4.204,546103.3751238942
2023-04-15 23:20:00+00:00,-40.55143,765.75,14.1,4.771,5.822,9.458,4.204,546103.3751238942
2023-04-15 23:25:00+00:00,-1.7158,746.27,14.1,4.771,5.822,9.458,4.204,546103.3751238942
2023-04-15 23:30:00+00:00,7.66248,728.25,15.0,3.486,8.607,7.702,5.636,712199.1362512418
2023-04-15 23:35:00+00:00,-46.6,740.09,15.0,3.486,8.607,7.702,5.636,712199.1362512418
2023-04-15 23:40:00+00:00,7.61362,782.69,15.0,3.486,8.607,7.702,5.636,712199.1362512418
2023-04-15 23:45:00+00:00,7.75397,732.29,15.0,3.486,8.607,7.702,5.636,712199.1362512418
2023-04-15 23:50:00+00:00,-46.8,683.71,15.0,3.486,8.607,7.702,5.636,712199.1362512418
2023-04-15 23:55:00+00:00,17.56574,740.99,15.0,3.486,8.607,7.702,5.636,712199.1362512418
2023-04-16 00:00:00+00:00,9.27494,683.75,14.8,6.821,7.497,8.003,7.189,810967.7838958
2023-04-16 00:05:00+00:00,-46.7,665.13,14.8,6.821,7.497,8.003,7.189,810967.7838958
2023-04-16 00:10:00+00:00,0.01704,706.53,14.8,6.821,7.497,8.003,7.189,810967.7838958
2023-04-16 00:15:00+00:00,-4.03189,658.79,14.8,6.821,7.497,8.003,7.189,810967.7838958
2023-04-16 00:20:00+00:00,-46.8,626.56,14.8,6.821,7.497,8.003,7.189,810967.7838958
2023-04-16 00:25:00+00:00,-46.6,664.94,14.8,6.821,7.497,8.003,7.189,810967.7838958
2023-04-16 00:30:00+00:00,-42.19892,683.76,15.4,4.514,8.474,10.861,8.368,913381.3892258592
2023-04-16 00:35:00+00:00,-46.89981,656.03,15.4,4.514,8.474,10.861,8.368,913381.3892258592
2023-04-16 00:40:00+00:00,-48.5,663.81,15.4,4.514,8.474,10.861,8.368,913381.3892258592
2023-04-16 00:45:00+00:00,-48.5,654.7,15.4,4.514,8.474,10.861,8.368,913381.3892258592
2023-04-16 00:50:00+00:00,-99.99,640.24,15.4,4.514,8.474,10.861,8.368,913381.3892258592
2023-04-16 00:55:00+00:00,-99.99,609.16,15.4,4.514,8.474,10.861,8.368,913381.3892258592
2023-04-16 01:00:00+00:00,-92.97,571.99,16.7,6.79,10.584,10.952,9.215,1053264.2937898925
2023-04-16 01:05:00+00:00,-92.97,606.03,16.7,6.79,10.584,10.952,9.215,1053264.2937898925
2023-04-16 01:10:00+00:00,-99.99,603.34,16.7,6.79,10.584,10.952,9.215,1053264.2937898925
2023-04-16 01:15:00+00:00,-99.99,585.08,16.7,6.79,10.584,10.952,9.215,1053264.2937898925
2023-04-16 01:20:00+00:00,-48.5,565.45,16.7,6.79,10.584,10.952,9.215,1053264.2937898925
2023-04-16 01:25:00+00:00,-43.88373,516.97,16.7,6.79,10.584,10.952,9.215,1053264.2937898925
2023-04-16 01:30:00+00:00,-46.89978,493.72,17.0,9.242,10.802,10.857,9.861,1159185.6570440151
2023-04-16 01:35:00+00:00,-46.89978,513.06,17.0,9.242,10.802,10.857,9.861,1159185.6570440151
2023-04-16 01:40:00+00:00,-46.7,534.73,17.0,9.242,10.802,10.857,9.861,1159185.6570440151
2023-04-16 01:45:00+00:00,-46.89978,550.44,17.0,9.242,10.802,10.857,9.861,1159185.6570440151
2023-04-16 01:50:00+00:00,-49.9999,522.61,17.0,9.242,10.802,10.857,9.861,1159185.6570440151
2023-04-16 01:55:00+00:00,-46.8,514.1,17.0,9.242,10.802,10.857,9.861,1159185.6570440151
2023-04-16 02:00:00+00:00,-37.84418,509.74,17.2,10.238,10.952,10.483,10.316,1196417.636044272
2023-04-16 02:05:00+00:00,-49.9999,488.39,17.2,10.238,10.952,10.483,10.316,1196417.636044272
2023-04-16 02:10:00+00:00,-49.9999,497.34,17.2,10.238,10.952,10.483,10.316,1196417.636044272
2023-04-16 02:15:00+00:00,-52.17003,496.97,17.2,10.238,10.952,10.483,10.316,1196417.636044272
2023-04-16 02:20:00+00:00,-51.27362,486.14,17.2,10.238,10.952,10.483,10.316,1196417.636044272
2023-04-16 02:25:00+00:00,-51.56095,462.06,17.2,10.238,10.952,10.483,10.316,1196417.636044272
2023-04-16 02:30:00+00:00,-50.0,464.5,17.2,10.834,10.857,10.097,10.574,1209143.2722755184
2023-04-16 02:35:00+00:00,-51.74852,444.78,17.2,10.834,10.857,10.097,10.574,1209143.2722755184
2023-04-16 02:40:00+00:00,-49.48933,477.16,17.2,10.834,10.857,10.097,10.574,1209143.2722755184
2023-04-16 02:45:00+00:00,-50.85845,473.88,17.2,10.834,10.857,10.097,10.574,1209143.2722755184
2023-04-16 02:50:00+00:00,-54.99999,471.79,17.2,10.834,10.857,10.097,10.574,1209143.2722755184
2023-04-16 02:55:00+00:00,-50.0,472.6,17.2,10.834,10.857,10.097,10.574,1209143.2722755184
2023-04-16 03:00:00+00:00,-99.99,428.61,17.1,10.925,10.573,9.177,10.638,1198807.0220467553
2023-04-16 03:05:00+00:00,-99.99,406.36,17.1,10.925,10.573,9.177,10.638,1198807.0220467553
2023-04-16 03:10:00+00:00,-189.98995,401.57,17.1,10.925,10.573,9.177,10.638,1198807.0220467553
2023-04-16 03:15:00+00:00,-88.0,407.05,17.1,10.925,10.573,9.177,10.638,1198807.0220467553
2023-04-16 03:20:00+00:00,-46.89985,409.11,17.1,10.925,10.573,9.177,10.638,1198807.0220467553
2023-04-16 03:25:00+00:00,-46.89978,392.78,17.1,10.925,10.573,9.177,10.638,1198807.0220467553
2023-04-16 03:30:00+00:00,-54.99999,415.52,17.7,10.857,10.097,5.774,10.528,1280634.5739697935
2023-04-16 03:35:00+00:00,-53.65,424.16,17.7,10.857,10.097,5.774,10.528,1280634.5739697935
2023-04-16 03:40:00+00:00,-92.97,425.18,17.7,10.857,10.097,5.774,10.528,1280634.5739697935
2023-04-16 03:45:00+00:00,-88.0,417.52,17.7,10.857,10.097,5.774,10.528,1280634.5739697935
2023-04-16 03:50:00+00:00,-50.0,415.04,17.7,10.857,10.097,5.774,10.528,1280634.5739697935
2023-04-16 03:55:00+00:00,-49.9999,416.8,17.7,10.857,10.097,5.774,10.528,1280634.5739697935
2023-04-16 04:00:00+00:00,-92.97,430.48,17.5,10.573,9.047,6.963,10.246,1274000.394095173
2023-04-16 04:05:00+00:00,-50.0,424.96,17.5,10.573,9.047,6.963,10.246,1274000.394095173
2023-04-16 04:10:00+00:00,-46.89977,448.16,17.5,10.573,9.047,6.963,10.246,1274000.394095173
2023-04-16 04:15:00+00:00,-190.0,433.67,17.5,10.573,9.047,6.963,10.246,1274000.394095173
2023-04-16 04:20:00+00:00,-190.0,425.6,17.5,10.573,9.047,6.963,10.246,1274000.394095173
2023-04-16 04:25:00+00:00,-189.99,425.48,17.5,10.573,9.047,6.963,10.246,1274000.394095173
2023-04-16 04:30:00+00:00,-99.99,455.35,18.0,10.097,8.586,6.236,9.779,1233547.4428523567
2023-04-16 04:35:00+00:00,-88.0,466.53,18.0,10.097,8.586,6.236,9.779,1233547.4428523567
2023-04-16 04:40:00+00:00,-92.97,496.47,18.0,10.097,8.586,6.236,9.779,1233547.4428523567
2023-04-16 04:45:00+00:00,-50.0,524.76,18.0,10.097,8.586,6.236,9.779,1233547.4428523567
2023-04-16 04:50:00+00:00,-99.99,505.07,18.0,10.097,8.586,6.236,9.779,1233547.4428523567
2023-04-16 04:55:00+00:00,-50.0,549.83,18.0,10.097,8.586,6.236,9.779,1233547.4428523567
2023-04-16 05:00:00+00:00,-49.9999,573.67,18.0,9.433,7.541,4.532,9.128,1138911.6933696014
2023-04-16 05:05:00+00:00,-53.65,557.74,18.0,9.433,7.541,4.532,9.128,1138911.6933696014
2023-04-16 05:10:00+00:00,-99.99,540.69,18.0,9.433,7.541,4.532,9.128,1138911.6933696014
2023-04-16 05:15:00+00:00,-190.0,560.77,18.0,9.433,7.541,4.532,9.128,1138911.6933696014
2023-04-16 05:20:00+00:00,-88.0,590.61,18.0,9.433,7.541,4.532,9.128,1138911.6933696014
2023-04-16 05:25:00+00:00,-92.97,603.15,18.0,9.433,7.541,4.532,9.128,1138911.6933696014
2023-04-16 05:30:00+00:00,-50.0,620.39,17.8,8.586,6.298,3.299,8.295,1019594.7036073136
2023-04-16 05:35:00+00:00,-50.0,631.72,17.8,8.586,6.298,3.299,8.295,1019594.7036073136
2023-04-16 05:40:00+00:00,-46.8,649.23,17.8,8.586,6.298,3.299,8.295,1019594.7036073136
2023-04-16 05:45:00+00:00,-46.8,684.68,17.8,8.586,6.298,3.299,8.295,1019594.7036073136
2023-04-16 05:50:00+00:00,-54.99999,671.79,17.8,8.586,6.298,3.299,8.295,1019594.7036073136
2023-04-16 05:55:00+00:00,-99.99,693.43,17.8,8.586,6.298,3.299,8.295,1019594.7036073136
2023-04-16 06:00:00+00:00,-99.99,739.94,18.0,7.541,4.795,1.273,7.272,897288.8306702785
2023-04-16 06:05:00+00:00,-99.99,775.27,18.0,7.541,4.795,1.273,7.272,897288.8306702785
2023-04-16 06:10:00+00:00,-88.0,783.24,18.0,7.541,4.795,1.273,7.272,897288.8306702785
2023-04-16 06:15:00+00:00,-48.49993,822.79,18.0,7.541,4.795,1.273,7.272,897288.8306702785
2023-04-16 06:20:00+00:00,-27.76781,835.13,18.0,7.541,4.795,1.273,7.272,897288.8306702785
2023-04-16 06:25:00+00:00,-46.7,836.34,18.0,7.541,4.795,1.273,7.272,897288.8306702785
2023-04-16 06:30:00+00:00,26.46801,864.93,17.6,6.298,3.299,0.012,6.055,736038.8708283916
2023-04-16 06:35:00+00:00,-21.30827,841.67,17.6,6.298,3.299,0.012,6.055,736038.8708283916
2023-04-16 06:40:00+00:00,40.81452,886.18,17.6,6.298,3.299,0.012,6.055,736038.8708283916
2023-04-16 06:45:00+00:00,26.78183,914.81,17.6,6.298,3.299,0.012,6.055,736038.8708283916
2023-04-16 06:50:00+00:00,65.39875,933.59,17.6,6.298,3.299,0.012,6.055,736038.8708283916
2023-04-16 06:55:00+00:00,64.74543,937.02,17.6,6.298,3.299,0.012,6.055,736038.8708283916
2023-04-16 07:00:00+00:00,93.24921,953.33,17.4,4.875,1.214,0.0,4.667,570435.329823162
2023-04-16 07:05:00+00:00,68.0,954.4,17.4,4.875,1.214,0.0,4.667,570435.329823162
2023-04-16 07:10:00+00:00,67.1905,1027.9,17.4,4.875,1.214,0.0,4.667,570435.329823162
2023-04-16 07:15:00+00:00,81.08453,1075.67,17.4,4.875,1.214,0.0,4.667,570435.329823162
2023-04-16 07:20:00+00:00,95.1553,1127.31,17.4,4.875,1.214,0.0,4.667,570435.329823162
2023-04-16 07:25:00+00:00,128.33737,1159.42,17.4,4.875,1.214,0.0,4.667,570435.329823162
2023-04-16 07:30:00+00:00,133.5402,1164.48,17.0,3.299,0.0,0.0,3.136,391606.0296949067
2023-04-16 07:35:00+00:00,97.26145,1215.04,17.0,3.299,0.0,0.0,3.136,391606.0296949067
2023-04-16 07:40:00+00:00,127.45002,1254.26,17.0,3.299,0.0,0.0,3.136,391606.0296949067
2023-04-16 07:45:00+00:00,99.08407,1302.67,17.0,3.299,0.0,0.0,3.136,391606.0296949067
2023-04-16 07:50:00+00:00,147.70061,1358.59,17.0,3.299,0.0,0.0,3.136,391606.0296949067
2023-04-16 07:55:00+00:00,184.77988,1397.39,17.0,3.299,0.0,0.0,3.136,391606.0296949067
2023-04-16 08:00:00+00:00,186.21916,1400.06,16.3,1.583,0.0,0.0,1.463,179846.09130396668
2023-04-16 08:05:00+00:00,151.60948,1404.3,16.3,1.583,0.0,0.0,1.463,179846.09130396668
2023-04-16 08:10:00+00:00,186.21916,1417.2,16.3,1.583,0.0,0.0,1.463,179846.09130396668
2023-04-16 08:15:00+00:00,186.21916,1444.82,16.3,1.583,0.0,0.0,1.463,179846.09130396668
2023-04-16 08:20:00+00:00,186.61579,1473.56,16.3,1.583,0.0,0.0,1.463,179846.09130396668
2023-04-16 08:25:00+00:00,290.71828,1507.26,16.3,1.583,0.0,0.0,1.463,179846.09130396668
2023-04-16 08:30:00+00:00,190.58677,1516.83,15.5,0.075,0.0,0.0,0.049,9075.49202082148
2023-04-16 08:35:00+00:00,192.4396,1502.22,15.5,0.075,0.0,0.0,0.049,9075.49202082148
2023-04-16 08:40:00+00:00,197.64389,1529.24,15.5,0.075,0.0,0.0,0.049,9075.49202082148
2023-04-16 08:45:00+00:00,200.68886,1541.33,15.5,0.075,0.0,0.0,0.049,9075.49202082148
2023-04-16 08:50:00+00:00,200.66701,1554.97,15.5,0.075,0.0,0.0,0.049,9075.49202082148
2023-04-16 08:55:00+00:00,163.77397,1546.87,15.5,0.075,0.0,0.0,0.049,9075.49202082148
2023-04-16 09:00:00+00:00,157.97585,1531.77,15.0,0.0,0.0,0.0,0.0,5.557743312609694
2023-04-16 09:05:00+00:00,158.76309,1531.3,15.0,0.0,0.0,0.0,0.0,5.557743312609694
2023-04-16 09:10:00+00:00,166.3128,1551.27,15.0,0.0,0.0,0.0,0.0,5.557743312609694
2023-04-16 09:15:00+00:00,164.66956,1520.23,15.0,0.0,0.0,0.0,0.0,5.557743312609694
2023-04-16 09:20:00+00:00,186.42361,1515.93,15.0,0.0,0.0,0.0,0.0,5.557743312609694
2023-04-16 09:25:00+00:00,165.47654,1524.85,15.0,0.0,0.0,0.0,0.0,5.557743312609694
2023-04-16 09:30:00+00:00,158.76097,1507.62,14.7,0.0,0.0,0.0,0.0,0.0
2023-04-16 09:35:00+00:00,158.77033,1511.06,14.7,0.0,0.0,0.0,0.0,0.0
2023-04-16 09:40:00+00:00,137.12168,1494.18,14.7,0.0,0.0,0.0,0.0,0.0
2023-04-16 09:45:00+00:00,159.58712,1488.13,14.7,0.0,0.0,0.0,0.0,0.0
2023-04-16 09:50:00+00:00,189.65875,1499.18,14.7,0.0,0.0,0.0,0.0,0.0
2023-04-16 09:55:00+00:00,168.8772,1499.1,14.7,0.0,0.0,0.0,0.0,0.0
2023-04-16 10:00:00+00:00,161.21927,1474.91,14.6,0.0,0.0,0.0,0.0,0.0
2023-04-16 10:05:00+00:00,192.75461,1506.82,14.6,0.0,0.0,0.0,0.0,0.0
2023-04-16 10:10:00+00:00,210.09117,1487.06,14.6,0.0,0.0,0.0,0.0,0.0
2023-04-16 10:15:00+00:00,194.93042,1484.73,14.6,0.0,0.0,0.0,0.0,0.0
2023-04-16 10:20:00+00:00,166.99016,1476.53,14.6,0.0,0.0,0.0,0.0,0.0
2023-04-16 10:25:00+00:00,202.97718,1447.9,14.6,0.0,0.0,0.0,0.0,0.0
2023-04-16 10:30:00+00:00,168.6357,1466.91,15.1,0.0,0.0,0.0,0.0,0.0
2023-04-16 10:35:00+00:00,203.83031,1469.24,15.1,0.0,0.0,0.0,0.0,0.0
2023-04-16 10:40:00+00:00,204.6378,1457.45,15.1,0.0,0.0,0.0,0.0,0.0
2023-04-16 10:45:00+00:00,203.19453,1452.87,15.1,0.0,0.0,0.0,0.0,0.0
2023-04-16 10:50:00+00:00,168.65431,1460.71,15.1,0.0,0.0,0.0,0.0,0.0
2023-04-16 10:55:00+00:00,167.01756,1453.84,15.1,0.0,0.0,0.0,0.0,0.0
2023-04-16 11:00:00+00:00,133.31343,1450.8,14.3,0.0,0.0,0.0,0.0,0.0
2023-04-16 11:05:00+00:00,131.79934,1449.66,14.3,0.0,0.0,0.0,0.0,0.0
2023-04-16 11:10:00+00:00,128.34918,1436.38,14.3,0.0,0.0,0.0,0.0,0.0
2023-04-16 11:15:00+00:00,127.8302,1426.97,14.3,0.0,0.0,0.0,0.0,0.0
2023-04-16 11:20:00+00:00,133.22818,1440.47,14.3,0.0,0.0,0.0,0.0,0.0
2023-04-16 11:25:00+00:00,155.07038,1449.1,14.3,0.0,0.0,0.0,0.0,0.0
2023-04-16 11:30:00+00:00,142.64859,1449.24,13.9,0.0,0.0,0.0,0.0,0.0
2023-04-16 11:35:00+00:00,168.04567,1412.45,13.9,0.0,0.0,0.0,0.0,0.0
2023-04-16 11:40:00+00:00,168.79378,1414.29,13.9,0.0,0.0,0.0,0.0,0.0
2023-04-16 11:45:00+00:00,161.08563,1401.85,13.9,0.0,0.0,0.0,0.0,0.0
2023-04-16 11:50:00+00:00,128.46086,1389.43,13.9,0.0,0.0,0.0,0.0,0.0
2023-04-16 11:55:00+00:00,135.26368,1398.29,13.9,0.0,0.0,0.0,0.0,0.0
2023-04-16 12:00:00+00:00,126.02978,1378.02,13.3,0.0,0.0,0.0,0.0,0.0
2023-04-16 12:05:00+00:00,180.76976,1358.81,13.3,0.0,0.0,0.0,0.0,0.0
2023-04-16 12:10:00+00:00,182.83207,1361.87,13.3,0.0,0.0,0.0,0.0,0.0
2023-04-16 12:15:00+00:00,171.36248,1380.49,13.3,0.0,0.0,0.0,0.0,0.0
2023-04-16 12:20:00+00:00,171.71846,1364.69,13.3,0.0,0.0,0.0,0.0,0.0
2023-04-16 12:25:00+00:00,168.88461,1341.45,13.3,0.0,0.0,0.0,0.0,0.0
2023-04-16 12:30:00+00:00,169.69833,1342.5,12.5,0.0,0.0,0.0,0.0,0.0
2023-04-16 12:35:00+00:00,135.97097,1330.75,12.5,0.0,0.0,0.0,0.0,0.0
2023-04-16 12:40:00+00:00,135.34121,1315.92,12.5,0.0,0.0,0.0,0.0,0.0
2023-04-16 12:45:00+00:00,136.61537,1320.84,12.5,0.0,0.0,0.0,0.0,0.0
2023-04-16 12:50:00+00:00,136.66128,1320.45,12.5,0.0,0.0,0.0,0.0,0.0
2023-04-16 12:55:00+00:00,136.02244,1311.33,12.5,0.0,0.0,0.0,0.0,0.0
2023-04-16 13:00:00+00:00,136.70293,1301.41,11.8,0.0,0.0,0.0,0.0,0.0
2023-04-16 13:05:00+00:00,135.32069,1292.3,11.8,0.0,0.0,0.0,0.0,0.0
2023-04-16 13:10:00+00:00,168.04567,1285.91,11.8,0.0,0.0,0.0,0.0,0.0
2023-04-16 13:15:00+00:00,168.82039,1288.33,11.8,0.0,0.0,0.0,0.0,0.0
2023-04-16 13:20:00+00:00,160.0563,1294.33,11.8,0.0,0.0,0.0,0.0,0.0
2023-04-16 13:25:00+00:00,160.9597,1307.27,11.8,0.0,0.0,0.0,0.0,0.0
2023-04-16 13:30:00+00:00,163.2375,1304.41,11.7,0.0,0.0,0.0,0.0,0.0
2023-04-16 13:35:00+00:00,172.99456,1361.43,11.7,0.0,0.0,0.0,0.0,0.0
2023-04-16 13:40:00+00:00,240.01,1393.75,11.7,0.0,0.0,0.0,0.0,0.0
2023-04-16 13:45:00+00:00,240.01,1393.27,11.7,0.0,0.0,0.0,0.0,0.0
2023-04-16 13:50:00+00:00,135.44453,1368.54,11.7,0.0,0.0,0.0,0.0,0.0
2023-04-16 13:55:00+00:00,141.35617,1367.83,11.7,0.0,0.0,0.0,0.0,0.0
2023-04-16 14:00:00+00:00,139.45,1360.76,11.4,0.0,0.0,0.0,0.0,0.0
2023-04-16 14:05:00+00:00,379.95,1381.49,11.4,0.0,0.0,0.0,0.0,0.0
2023-04-16 14:10:00+00:00,235.26,1389.88,11.4,0.0,0.0,0.0,0.0,0.0
2023-04-16 14:15:00+00:00,144.31745,1385.34,11.4,0.0,0.0,0.0,0.0,0.0
2023-04-16 14:20:00+00:00,124.34541,1373.68,11.4,0.0,0.0,0.0,0.0,0.0
2023-04-16 14:25:00+00:00,124.06553,1378.59,11.4,0.0,0.0,0.0,0.0,0.0
2023-04-16 14:30:00+00:00,379.95,1391.71,11.4,0.0,0.0,0.0,0.0,0.0
2023-04-16 14:35:00+00:00,133.79864,1371.69,11.4,0.0,0.0,0.0,0.0,0.0
2023-04-16 14:40:00+00:00,139.45,1363.18,11.4,0.0,0.0,0.0,0.0,0.0
2023-04-16 14:45:00+00:00,128.576,1357.88,11.4,0.0,0.0,0.0,0.0,0.0
2023-04-16 14:50:00+00:00,130.29813,1382.47,11.4,0.0,0.0,0.0,0.0,0.0
2023-04-16 14:55:00+00:00,130.95471,1380.65,11.4,0.0,0.0,0.0,0.0,0.0
2023-04-16 15:00:00+00:00,122.91514,1384.37,10.7,0.0,0.0,0.0,0.0,0.0
2023-04-16 15:05:00+00:00,127.82302,1381.57,10.7,0.0,0.0,0.0,0.0,0.0
2023-04-16 15:10:00+00:00,122.59915,1352.65,10.7,0.0,0.0,0.0,0.0,0.0
2023-04-16 15:15:00+00:00,122.33594,1361.2,10.7,0.0,0.0,0.0,0.0,0.0
2023-04-16 15:20:00+00:00,121.75914,1340.94,10.7,0.0,0.0,0.0,0.0,0.0
2023-04-16 15:25:00+00:00,132.34413,1330.1,10.7,0.0,0.0,0.0,0.0,0.0
2023-04-16 15:30:00+00:00,106.30309,1300.77,12.2,0.0,0.0,0.0,0.0,0.0
2023-04-16 15:35:00+00:00,121.0,1301.46,12.2,0.0,0.0,0.0,0.0,0.0
2023-04-16 15:40:00+00:00,121.0,1279.66,12.2,0.0,0.0,0.0,0.0,0.0
2023-04-16 15:45:00+00:00,121.0,1294.59,12.2,0.0,0.0,0.0,0.0,0.0
2023-04-16 15:50:00+00:00,120.96233,1296.9,12.2,0.0,0.0,0.0,0.0,0.0
2023-04-16 15:55:00+00:00,121.0,1268.72,12.2,0.0,0.0,0.0,0.0,0.0
2023-04-16 16:00:00+00:00,130.41862,1286.54,11.8,0.0,0.0,0.0,0.0,0.0
2023-04-16 16:05:00+00:00,115.88061,1249.23,11.8,0.0,0.0,0.0,0.0,0.0
2023-04-16 16:10:00+00:00,116.02019,1257.2,11.8,0.0,0.0,0.0,0.0,0.0
2023-04-16 16:15:00+00:00,109.41639,1248.78,11.8,0.0,0.0,0.0,0.0,0.0
2023-04-16 16:20:00+00:00,120.75609,1249.37,11.8,0.0,0.0,0.0,0.0,0.0
2023-04-16 16:25:00+00:00,114.72363,1232.91,11.8,0.0,0.0,0.0,0.0,0.0
2023-04-16 16:30:00+00:00,113.10902,1214.58,11.5,0.0,0.0,0.0,0.0,0.0
2023-04-16 16:35:00+00:00,123.94522,1237.98,11.5,0.0,0.0,0.0,0.0,0.0
2023-04-16 16:40:00+00:00,105.72316,1209.17,11.5,0.0,0.0,0.0,0.0,0.0
2023-04-16 16:45:00+00:00,105.2703,1193.34,11.5,0.0,0.0,0.0,0.0,0.0
2023-04-16 16:50:00+00:00,111.46181,1200.45,11.5,0.0,0.0,0.0,0.0,0.0
2023-04-16 16:55:00+00:00,105.28327,1224.26,11.5,0.0,0.0,0.0,0.0,0.0
2023-04-16 17:00:00+00:00,112.78227,1209.13,11.3,0.0,0.0,0.0,0.0,0.0
2023-04-16 17:05:00+00:00,120.38912,1203.5,11.3,0.0,0.0,0.0,0.0,0.0
2023-04-16 17:10:00+00:00,112.13425,1206.94,11.3,0.0,0.0,0.0,0.0,0.0
2023-04-16 17:15:00+00:00,111.41918,1164.83,11.3,0.0,0.0,0.0,0.0,0.0
2023-04-16 17:20:00+00:00,110.99733,1180.76,11.3,0.0,0.0,0.0,0.0,0.0
2023-04-16 17:25:00+00:00,112.05487,1181.97,11.3,0.0,0.0,0.0,0.0,0.0
2023-04-16 17:30:00+00:00,111.56213,1188.96,11.1,0.0,0.0,0.0,0.0,0.0
2023-04-16 17:35:00+00:00,111.92694,1172.67,11.1,0.0,0.0,0.0,0.0,0.0
2023-04-16 17:40:00+00:00,111.45431,1169.04,11.1,0.0,0.0,0.0,0.0,0.0
2023-04-16 17:45:00+00:00,103.98732,1178.45,11.1,0.0,0.0,0.0,0.0,0.0
2023-04-16 17:50:00+00:00,110.33415,1168.2,11.1,0.0,0.0,0.0,0.0,0.0
2023-04-16 17:55:00+00:00,111.29765,1186.67,11.1,0.0,0.0,0.0,0.0,0.0
2023-04-16 18:00:00+00:00,109.15083,1150.07,11.6,0.0,0.0,0.0,0.0,0.0
2023-04-16 18:05:00+00:00,110.10091,1166.6,11.6,0.0,0.0,0.0,0.0,0.0
2023-04-16 18:10:00+00:00,111.25629,1158.5,11.6,0.0,0.0,0.0,0.0,0.0
2023-04-16 18:15:00+00:00,102.62317,1161.78,11.6,0.0,0.0,0.0,0.0,0.0
2023-04-16 18:20:00+00:00,103.0685,1168.58,11.6,0.0,0.0,0.0,0.0,0.0
2023-04-16 18:25:00+00:00,102.72078,1176.34,11.6,0.0,0.0,0.0,0.0,0.0
2023-04-16 18:30:00+00:00,101.96611,1156.03,11.8,0.0,0.0,0.0,0.0,0.0
2023-04-16 18:35:00+00:00,101.44477,1153.94,11.8,0.0,0.0,0.0,0.0,0.0
2023-04-16 18:40:00+00:00,102.20353,1161.29,11.8,0.0,0.0,0.0,0.0,0.0
2023-04-16 18:45:00+00:00,103.49956,1180.39,11.8,0.0,0.0,0.0,0.0,0.0
2023-04-16 18:50:00+00:00,105.5688,1169.61,11.8,0.0,0.0,0.0,0.0,0.0
2023-04-16 18:55:00+00:00,107.74786,1172.3,11.8,0.0,0.0,0.0,0.0,0.0
2023-04-16 19:00:00+00:00,103.84229,1170.2,11.7,0.0,0.0,0.0,0.0,0.0
2023-04-16 19:05:00+00:00,107.23786,1162.61,11.7,0.0,0.0,0.0,0.0,0.0
2023-04-16 19:10:00+00:00,108.76681,1162.84,11.7,0.0,0.0,0.0,0.0,0.0
2023-04-16 19:15:00+00:00,110.4076,1148.22,11.7,0.0,0.0,0.0,0.0,0.0
2023-04-16 19:20:00+00:00,121.0,1147.46,11.7,0.0,0.0,0.0,0.0,0.0
2023-04-16 19:25:00+00:00,121.0,1169.69,11.7,0.0,0.0,0.0,0.0,0.0
2023-04-16 19:30:00+00:00,115.69936,1186.14,11.9,0.0,0.0,0.033,0.0,0.0
2023-04-16 19:35:00+00:00,122.80552,1203.77,11.9,0.0,0.0,0.033,0.0,0.0
2023-04-16 19:40:00+00:00,140.36409,1231.14,11.9,0.0,0.0,0.033,0.0,0.0
2023-04-16 19:45:00+00:00,139.45,1223.8,11.9,0.0,0.0,0.033,0.0,0.0
